customer_id,first_name,last_name,gender,date_of_birth,age,email,phone_number,state,city,zip_code_group,income_band,credit_tier,marital_status,household_size,customer_join_date,tenure_months,customer_segment
CUST00175,Karla,Lynch,F,1949-10-25,76,joshuathomas@example.net,+1-660-965-3074x50544,Georgia,Athens,917,middle,fair,married,1,2023-07-09,29,standard
CUST00176,Melinda,Compton,F,1962-10-11,63,,469-313-7367x850,Illinois,Springfield,412,lower_middle,very_good,married,1,2022-09-05,39,budget
CUST00177,Michael,Powell,M,2000-05-18,25,thompsonnancy@example.org,9308705345,Georgia,Atlanta,837,lower_middle,very_good,single,4,2025-01-02,11,budget
CUST00178,Thomas,Maldonado,M,1963-09-24,62,tracy72@example.com,001-885-252-4140,New York,Buffalo,218,lower_middle,very_good,single,2,2024-09-18,15,budget
CUST00179,Sarah,Chan,F,1961-11-06,64,deborahbyrd@example.com,+1-668-600-7229x0349,Pennsylvania,Allentown,560,upper_middle,very_good,married,3,2022-07-25,41,standard
CUST00180,Steven,York,M,1978-07-02,47,jeffery48@example.net,(391)708-5899x4417,Illinois,Springfield,367,lower_middle,good,divorced,1,2024-01-10,23,budget
CUST00181,Martin,Hensley,M,1965-01-13,60,jacob83@example.org,+1-565-720-7446x660,Illinois,Chicago,957,lower_middle,poor,single,2,2024-12-29,12,standard
CUST00182,Micheal,Parks,M,1990-09-14,35,qknox@example.com,542.782.4172x48251,Illinois,Chicago,297,high,very_good,single,2,2022-04-22,44,standard
CUST00183,Natasha,Parker,F,2000-11-23,25,nathan94@example.com,370-899-9173,Florida,Jacksonville,699,middle,fair,married,3,2022-07-30,41,standard
CUST00184,Edwin,Brown,M,2005-05-25,20,derrickgonzalez@example.com,001-772-252-1752,Pennsylvania,Allentown,011,middle,good,divorced,1,2024-08-19,16,premium
CUST00185,Jodi,Clark,F,1999-11-27,26,barbaramoore@example.org,2965666760,North Carolina,Durham,962,upper_middle,good,divorced,2,2023-01-13,35,premium
CUST00186,Jake,Smith,M,1969-03-11,56,andrewsmith@example.net,635.442.1689,Illinois,Naperville,090,low,fair,married,2,2022-08-22,40,standard
CUST00187,Rodney,Evans,M,1967-01-21,58,mluna@example.net,262-457-5326x03323,Arizona,Tempe,166,low,very_good,widowed,1,2022-06-01,42,standard
CUST00188,Jacob,Santos,M,1949-10-22,76,qmcdowell@example.net,+1-609-901-0016x761,Florida,Orlando,924,lower_middle,poor,divorced,3,2025-02-26,10,budget
CUST00189,Brittany,Neal,F,1990-02-27,35,turnerdorothy@example.net,549.592.6189x14117,Texas,Dallas,349,lower_middle,good,married,1,2022-08-31,40,premium
CUST00190,Sandra,Dudley,F,1971-08-16,54,cphillips@example.net,337.353.0011x9721,Pennsylvania,Pittsburgh,340,low,fair,divorced,3,2024-12-06,12,premium
CUST00191,Maria,Bryant,F,1967-05-30,58,steven12@example.org,655-361-1002x2557,North Carolina,Greensboro,493,middle,very_good,single,2,2023-09-01,27,premium
CUST00192,Robin,White,F,1974-07-16,51,rrivers@example.com,001-976-421-2021x697,Illinois,Chicago,806,middle,good,single,4,2025-06-02,6,budget
CUST00193,James,Howard,M,1949-03-24,76,timothyfreeman@example.com,301.845.0899x358,New York,Buffalo,872,low,good,single,2,2023-06-26,30,standard
CUST00194,Nicholas,Olson,M,1992-06-06,33,jhernandez@example.net,7025877217,Florida,Orlando,438,lower_middle,very_good,single,2,2022-12-22,36,standard
CUST00195,Brenda,Schmidt,M,1962-06-03,63,ppowell@example.org,879.871.7751x701,Florida,Miami,051,middle,excellent,married,1,2024-04-16,20,budget
CUST00196,Kristin,Smith,F,1953-06-14,72,pamela83@example.net,+1-375-350-3758x99757,Pennsylvania,Erie,868,lower_middle,good,single,3,2023-08-20,28,standard
CUST00197,Daniel,Peterson,M,2003-09-27,22,amy51@example.org,(372)861-4933,New York,Albany,287,lower_middle,very_good,single,4,2023-08-03,28,budget
CUST00198,Joyce,Harrington,F,1996-01-16,29,daniel60@example.net,+1-991-477-9827x08086,Texas,Dallas,911,middle,very_good,married,4,2023-06-26,30,budget
CUST00199,Kenneth,Cross,M,1956-01-01,69,hughescaroline@example.com,666.793.4654x72269,Arizona, Phoenix,938,upper_middle,very_good,single,2,2025-01-20,11,standard
CUST00200,Norman,Spencer,M,1962-01-21,63,jasonklein@example.net,(822)688-5158x799,Florida,Tampa,558,low,excellent,single,2,2022-10-19,38,high_value
CUST00201,Robert,Mills,M,1948-12-26,77,qthomas@example.org,242.744.2043,California, San Diego,598,lower_middle,good,divorced,4,2023-09-22,27,premium
CUST00202,Ashley,Parrish,F,1997-08-03,28,juliahoffman@example.org,540.766.6580x04397,North Carolina,charlotte,994,middle,very_good,married,2,2024-08-17,16,budget
CUST00203,Leah,Rodgers,F,1960-08-20,65,kellythompson@example.net,622-481-6064,Arizona,Mesa,215,lower_middle,excellent,divorced,4,2024-10-21,14,budget
CUST00204,Lauren,Scott,F,1969-10-05,56,jmckinney@example.org,(759)309-4798,North Carolina,Charlotte,932,high,fair,married,1,2025-05-09,7,premium
CUST00205,Evan,Robinson,M,1959-10-12,66,hartmanerik@example.net,+1-661-553-3555,Arizona,Mesa,991,upper_middle,good,divorced,5,2025-05-21,7,high_value
CUST00206,Lisa,Wells,F,1985-06-19,40,wilsonmichael@example.org,+1-799-930-5616x4840,California,Los Angeles,643,middle,excellent,married,4,2023-04-14,32,standard
CUST00207,Andrew,Villanueva,M,1960-05-13,65,willie12@example.net,+1-801-333-6138,Illinois,Chicago,983,low,good,single,1,2022-12-25,36,budget
CUST00208,Melissa,Johnson,F,1996-01-18,29,benjamin10@example.org,281-893-4667x665,Ohio,Toledo,887,upper_middle,good,married,2,2023-07-24,29,budget
CUST00209,Bryan,Smith,M,1996-04-12,29,avilabrenda@example.net,958-814-4914,Pennsylvania,Erie,522,middle,very_good,single,5,2025-07-24,5,standard
CUST00210,Samantha,Johnson,F,1957-11-26,68,derekmyers@example.net,824-350-8821x0099,Texas,San Antonio,404,middle,fair,single,1,2023-12-14,24,premium
CUST00211,Christine,Figueroa,F,1996-08-31,29,jason82@example.org,(939)343-1290,Georgia,Augusta,385,upper_middle,good,divorced,6,2025-10-04,2,premium
CUST00212,Michael,King,M,1960-09-12,65,wlynn@example.org,+1-431-749-1357x75949,Florida,Tampa ,419,lower_middle,very_good,single,3,2024-04-23,20,standard
CUST00213,Tina,Jackson,F,1968-07-30,57,kristenjoseph@example.net,3456257775x47812,Illinois,naperville,188,upper_middle,excellent,married,2,2025-01-31,11,standard
CUST00214,Steven,Gonzalez,M,1997-03-08,28,lunapatricia@example.net,+14097969308x4887,North Carolina,Charlotte,519,upper_middle,fair,single,2,2023-10-07,26,standard
CUST00215,Courtney,Barton,F,1997-02-28,28,dennis88@example.org,(458)903-9282x7229,Georgia,Atlanta,475,,fair,single,6,2024-04-07,20,budget
CUST00216,Andrew,Juarez,M,1963-01-14,62,bakerjim@example.net,385.667.7005,Ohio,Toledo,977,middle,good,married,5,2024-04-26,20,budget
CUST00217,Dennis,Stephens,M,1959-02-05,66,xvaldez@example.net,+12184463865x5779,New York,Albany,581,upper_middle,poor,single,5,2025-06-29,6,premium
CUST00218,Carol,Jones,F,1991-01-20,34,jason22@example.com,+1-813-265-1777x392,North Carolina,Charlotte,324,middle,very_good,single,1,2023-02-21,34,high_value
CUST00219,Amanda,Berry,F,1958-03-25,67,crystalwilliams@example.net,2026428699,Ohio,Cleveland,117,high,very_good,married,1,2023-08-13,28,standard
CUST00220,Claire,Obrien,F,1979-05-07,46,ajackson@example.net,(392)598-4257,North Carolina,Charlotte,500,lower_middle,fair,single,2,2022-03-01,45,premium
CUST00221,James,Rodriguez,M,1961-01-13,64,mserrano@example.org,(979)490-8811,Florida,Tampa,795,low,excellent,divorced,6,2025-02-02,10,high_value
CUST00222,Joshua,Smith,M,1999-12-30,26,xboyd@example.org,001-686-937-6599x162,Ohio,Toledo,309,lower_middle,good,married,1,2022-07-10,41,standard
CUST00223,Thomas,Miller,M,1987-12-24,38,ascott@example.net,001-409-881-8063x5651,Texas,San Antonio,859,upper_middle,fair,single,3,2022-08-29,40,standard
CUST00224,Kevin,Green,M,1983-09-30,42,ncunningham@example.com,+1-763-868-8725x88744,North Carolina,Durham,969,middle,poor,divorced,1,2024-11-08,13,standard
CUST00225,Brenda,Shields,F,1955-05-15,70,seanlyons@example.org,838-265-8902,Arizona,Tempe,124,upper_middle,excellent,divorced,3,2024-08-25,16,premium
CUST00226,Rodney,Ruiz,M,1988-02-11,37,qdavis@example.org,(919)906-6984x902,North Carolina,Raleigh,019,middle,poor,single,2,2024-02-25,22,standard
CUST00227,Dakota,Sandoval,M,2001-12-21,24,james98@example.net,001-739-820-5302x146,Pennsylvania,Pittsburgh,536,upper_middle,good,single,3,2022-05-23,43,budget
CUST00228,Laurie,Holmes,F,1997-05-31,28,calhounandrea@example.net,+18952543937,Arizona,Mesa,347,low,very_good,married,3,2024-11-05,13,standard
CUST00229,Carrie,Hunter,F,1985-04-12,40,gordonmatthew@example.org,248.994.7697x35779,California,Sacramento,157,upper_middle,good,married,2,2023-09-04,27,standard
CUST00230,Deanna,Reyes,F,2000-12-07,25,ericahall@example.com,(958)780-4341x65182,Florida,Jacksonville,468,upper_middle,very_good,married,5,2025-01-08,11,premium
CUST00231,Colleen,Berry,F,1959-09-15,66,victorgonzalez@example.net,343.333.3952,Georgia,Augusta,107,upper_middle,very_good,married,3,2025-02-04,10,standard
CUST00232,Megan,Alvarado,F,1989-01-13,36,duranamber@example.org,459.257.9472x8463,North Carolina, Durham,694,upper_middle,fair,divorced,1,2023-01-22,35,premium
CUST00233,Robert,Mendoza,M,1984-01-24,41,shawphillip@example.net,001-727-618-7500x36915,Pennsylvania,Erie,250,upper_middle,fair,single,1,2023-04-24,32,premium
CUST00234,Kimberly,Young,F,1979-05-05,46,michael76@example.org,(855)864-7292x93143,California,Sacramento,261,upper_middle,very_good,married,2,2024-08-26,16,budget
CUST00235,Brianna,Haley,F,1957-06-11,68,lshaffer@example.com,428.285.7448x9061,Arizona,Tucson,287,middle,excellent,married,3,2024-10-11,14,standard
CUST00236,Robert,Woods,M,1990-02-16,35,colematthew@example.com,(488)645-0615x939,Florida,Tampa,470,middle,very_good,single,3,2022-07-25,41,premium
CUST00237,Erika,Dixon,F,1999-12-27,26,ypreston@example.net,5727256996x1125,Texas,San Antonio,420,high,good,married,1,2022-02-01,46,high_value
CUST00238,Matthew,Page,M,1988-06-17,37,cnelson@example.com,001-498-876-2202x3413,Arizona,Tucson,140,high,very_good,single,4,2022-06-03,42,standard
CUST00239,Anna,Zuniga,F,1979-06-20,46,,649-921-6433,Illinois,aurora,826,low,good,single,1,2025-06-30,6,standard
CUST00240,Beth,Rose,F,1958-11-16,67,johnsonmichael@example.com,878.648.7282x9979,Texas,Austin,460,upper_middle,excellent,divorced,1,2025-10-13,2,premium
CUST00241,Karen,Perez,F,1953-05-11,72,aparker@example.com,(240)908-2547,Georgia,Athens,995,upper_middle,poor,single,2,2025-01-13,11,standard
CUST00242,John,Smith,M,1976-07-22,49,carla08@example.com,568.666.3266,Pennsylvania,Philadelphia,108,upper_middle,very_good,married,6,2023-04-26,32,standard
CUST00243,Jennifer,Allen,F,1999-04-17,26,justin84@example.com,612.924.1797,New York,new york,251,middle,good,single,3,2024-06-07,18,premium
CUST00244,Frank,Hernandez,M,1983-09-02,42,lopezcurtis@example.com,(770)831-2073,Texas,San Antonio ,413,lower_middle,poor,married,2,2022-12-07,36,standard
CUST00245,Rachel,Jimenez,F,1972-07-16,53,cterry@example.com,520-646-1872,California,Los Angeles,505,high,fair,married,2,2023-10-27,26,high_value
CUST00246,Ronald,Martinez,M,1999-07-16,26,paulproctor@example.org,0013036718376x4520,Illinois,Aurora,635,middle,good,single,2,2024-02-07,22,high_value
CUST00247,Margaret,Gonzalez,F,2007-08-30,18,boyerjeff@example.org,565.202.4916,Florida,Orlando,060,high,fair,single,3,2024-12-23,12,budget
CUST00248,Lauren,Vazquez,F,1994-02-10,31,nathandavis@example.org,719.750.0528x1273,Pennsylvania,Pittsburgh,580,lower_middle,excellent,married,1,2022-12-15,36,high_value
CUST00249,Nicholas,Smith,M,1972-12-21,53,jennifer40@example.com,001-978-648-7392x855,Texas,San Antonio,789,upper_middle,very_good,married,4,2025-06-23,6,premium
CUST00250,Thomas,Spencer,M,1951-12-14,74,shannonweiss@example.net,(370)886-2095x935,North Carolina,Raleigh ,253,middle,fair,single,3,2023-04-21,32,high_value
CUST00251,Kelly,Jimenez,F,1984-10-16,41,chloemorris@example.net,211-881-0220x31731,Illinois,Naperville,867,upper_middle,good,single,3,2023-06-07,30,budget
CUST00252,John,Hanson,M,1987-06-09,38,brandon39@example.net,803-771-7058,North Carolina,Durham,933,middle,fair,married,3,2025-10-19,2,budget
CUST00253,Anthony,Jensen,M,1983-04-07,42,navarromary@example.org,581.413.8633,Texas,San Antonio,736,lower_middle,very_good,single,1,2023-12-09,24,standard
CUST00254,Nicole,Perry,F,1954-06-12,71,emily61@example.org,(786)785-2897,Arizona,Mesa,726,low,good,married,2,2024-07-24,17,standard
CUST00255,Wendy,Nguyen,F,1972-07-24,53,bduran@example.net,293-698-3684x57760,New York,rochester,785,upper_middle,excellent,married,2,2024-09-16,15,budget
CUST00256,Alan,Taylor,M,2007-11-08,18,adam33@example.com,2489889921,New York,Rochester,471,low,fair,widowed,2,2025-03-17,9,budget
CUST00257,Brittney,Baker,F,2007-10-21,18,jesseshepherd@example.org,001-369-631-5727,Pennsylvania,Allentown,053,middle,very_good,married,2,2023-08-28,28,budget
CUST00258,Nicholas,Johnston,M,1952-08-09,73,weeksmatthew@example.com,(713)590-6048x05892,Arizona,Mesa,205,middle,poor,single,1,2022-01-17,47,budget
CUST00259,Anthony,Dennis,M,1974-01-01,51,kmullins@example.net,936-246-2251,Pennsylvania,Erie,723,middle,fair,married,4,2023-08-10,28,standard
CUST00260,James,Miller,M,1981-05-31,44,iayala@example.org,683.876.9389x8331,Pennsylvania,Allentown,428,,fair,single,4,2023-03-25,33,standard
CUST00261,Michael,Johnston,M,1954-12-03,71,whenderson@example.org,559-704-2597x92703,Pennsylvania,allentown,209,low,excellent,single,4,2025-10-20,2,standard
CUST00262,Peter,Farrell,M,1954-11-30,71,sanchezchristine@example.org,605-914-7705x3833,Texas,Houston,821,upper_middle,very_good,married,4,2023-09-25,27,standard
CUST00263,Monica,Thomas,F,1994-10-25,31,bennettrebecca@example.net,9422043940,California,Sacramento,092,low,excellent,married,2,2022-09-27,39,premium
CUST00264,James,Nelson,M,2005-04-01,20,michelle04@example.net,(936)281-5798x1238,Illinois,Aurora,057,middle,good,married,1,2024-04-30,20,budget
CUST00265,David,Moreno,M,1969-12-18,56,klong@example.org,(655)543-8404x608,New York,Buffalo,203,lower_middle,fair,divorced,6,2025-01-09,11,budget
CUST00266,Gloria,Long,F,1956-08-09,69,blairabigail@example.net,+1-436-539-2649x578,Ohio,Cincinnati,860,,fair,married,2,2022-12-03,36,standard
CUST00267,Brenda,Weaver,F,2001-09-17,24,michelleparker@example.net,226.729.2518x81252,North Carolina,Durham,547,middle,very_good,single,6,2023-11-25,25,high_value
CUST00268,Tyrone,Turner,M,1998-01-02,27,edwin31@example.org,(509)594-9993,North Carolina,Charlotte ,905,,fair,married,1,2022-10-16,38,budget
CUST00269,Alexander,Miller,M,2000-05-01,25,manderson@example.com,0012526677223x306,Arizona,Mesa,546,lower_middle,good,divorced,4,2022-07-04,41,premium
CUST00270,Courtney,Powers,F,1961-01-25,64,carlho@example.com,+1-275-373-6609x656,California,Sacramento,596,middle,good,single,1,2025-01-03,11,high_value
CUST00271,Jesus,Rich,M,2006-12-31,19,aprilfoster@example.net,6866803476,North Carolina,Durham,609,upper_middle,good,married,2,2025-10-09,2,premium
CUST00272,Carol,Phillips,F,1950-12-23,75,stevenlucas@example.org,001-981-529-8266x5702,Pennsylvania,Erie,600,upper_middle,excellent,single,3,2025-07-31,5,standard
CUST00273,Ann,Nguyen,F,1991-05-27,34,jennifermartinez@example.org,001-275-418-6892x686,Texas,Dallas,444,high,fair,married,4,2024-08-23,16,standard
CUST00274,Keith,Keller,M,1957-06-24,68,mistywhite@example.net,5642474212,Pennsylvania,Allentown,821,low,very_good,divorced,1,2025-06-03,6,budget
CUST00275,Preston,Smith,M,1981-02-16,44,,633.597.7671x9903,Texas,San Antonio,069,high,fair,divorced,2,2023-09-11,27,standard
CUST00276,Cathy,Brown,F,1971-01-06,54,thomasantonio@example.net,+1-445-910-1622x499,Texas,Dallas,987,upper_middle,good,married,3,2022-04-03,44,standard
CUST00277,Kent,Huynh,M,1953-08-08,72,marcus61@example.com,+1-814-572-1458,Illinois,Naperville,917,lower_middle,good,divorced,3,2022-08-26,40,standard
CUST00278,Daniel,Brown,M,1986-02-23,39,webbhaley@example.net,969-954-8995x2997,New York,Buffalo,240,lower_middle,very_good,single,2,2024-03-06,21,high_value
CUST00279,Sophia,Hall,F,1967-01-13,58,aaronjohnson@example.net,539-266-0558,Georgia,Athens,844,lower_middle,poor,single,2,2025-04-17,8,standard
CUST00280,Curtis,Campbell,M,2001-01-14,24,parkerwilliam@example.com,001-901-255-6990x23557,Arizona,Phoenix,851,upper_middle,good,single,4,2024-09-29,15,standard
CUST00281,Brandy,Moore,F,1978-08-11,47,steven60@example.net,295-788-0395x5124,Illinois,Chicago,496,lower_middle,fair,single,3,2024-01-29,23,premium
CUST00282,Mark,Kirby,M,1986-02-13,39,hlopez@example.com,001-650-446-1735x743,North Carolina,Greensboro,152,middle,very_good,married,5,2023-04-29,32,standard
CUST00283,Jacqueline,Johnson,F,1961-01-07,64,wallaceangel@example.com,923.857.8452x18230,Texas,Austin,940,lower_middle,fair,single,3,2025-01-20,11,budget
CUST00284,Sharon,Wilson,F,1968-06-05,57,mcdanielbrooke@example.org,670-718-4094x35334,California,San Jose,583,high,poor,single,5,2023-07-20,29,standard
CUST00285,Carla,Gibson,M,1957-12-25,68,,538-458-5424,Texas,San Antonio,098,lower_middle,good,single,6,2022-07-07,41,budget
CUST00286,Eric,Mcclain,M,1984-01-20,41,bwilliams@example.com,+1-601-760-1662x99795,Pennsylvania,Philadelphia,264,high,poor,divorced,5,2022-04-14,44,standard
CUST00287,Michelle,Lambert,F,1983-07-27,42,beltrankatelyn@example.com,001-521-571-7477,New York,Buffalo,193,middle,good,married,1,2025-03-02,9,standard
CUST00288,Scott,Jensen,M,1971-12-31,54,qwhite@example.com,477-301-7157x72459,Texas,Dallas,536,low,good,married,3,2025-04-15,8,budget
CUST00289,Robert,Robles,M,1969-06-10,56,sparksamanda@example.com,001-363-793-8276,New York,Albany ,277,high,poor,married,5,2022-10-30,38,standard
CUST00290,Robert,Garza,M,2000-08-21,25,vbradley@example.net,001-332-919-7199x758,Illinois,Springfield,235,lower_middle,very_good,married,3,2022-09-24,39,high_value
CUST00291,Elizabeth,Sullivan,F,1987-12-23,38,jenningscandace@example.com,970-513-2902x27846,Florida,Miami,274,middle,very_good,divorced,1,2025-09-15,3,standard
CUST00292,Michael,Stewart,M,1986-01-27,39,samantha65@example.org,0012092862405,Florida,Miami,926,high,very_good,married,3,2024-01-04,23,budget
CUST00293,Justin,Irwin,M,1954-09-24,71,michelle36@example.net,001-465-966-6683,Pennsylvania,Allentown,187,middle,very_good,single,6,2022-02-02,46,standard
CUST00294,Cole,Cruz,M,1971-10-14,54,qmoore@example.org,(401)802-7621,Illinois,Chicago,602,low,excellent,single,4,2022-09-17,39,premium
CUST00295,Stephanie,Dominguez,F,1976-03-26,49,shawncoleman@example.com,(753)226-9097x3846,Ohio,Columbus,054,middle,very_good,divorced,2,2022-05-11,43,standard
CUST00296,Laura,Bush,F,1954-12-19,71,fnixon@example.org,001-684-278-1891x3718,North Carolina,Durham,455,middle,very_good,married,2,2024-11-17,13,premium
CUST00297,Joseph,Smith,M,1978-03-01,47,vberry@example.com,(444)220-9494x079,North Carolina,Raleigh,865,upper_middle,fair,married,2,2025-06-13,6,budget
CUST00298,William,Lamb,M,1989-10-01,36,mitchellchristopher@example.net,3444294440,Ohio,cincinnati,780,lower_middle,good,married,2,2024-07-27,17,standard
CUST00299,Patrick,Hopkins,M,1972-06-05,53,josehaynes@example.com,(880)851-2927,California,San Jose,316,lower_middle,good,single,3,2024-04-02,20,budget
CUST00300,Mary,Barber,F,1958-08-25,67,beckywilkinson@example.org,+1-841-902-7674x7836,Texas,San Antonio,349,middle,very_good,married,5,2024-06-27,18,standard
CUST00301,Charles,Berg,M,1948-01-27,77,sara76@example.net,880-918-5694x54414,Texas,Austin,890,middle,good,single,2,2025-05-30,7,standard
CUST00302,Paul,Navarro,M,1987-04-30,38,aprilbyrd@example.org,680-501-0618x17534,Texas,Dallas,049,middle,good,married,4,2023-07-18,29,standard
CUST00303,Allison,Davis,F,1987-09-12,38,stephanielittle@example.net,619-626-9212,Arizona,Mesa,617,upper_middle,very_good,divorced,1,2024-07-18,17,budget
CUST00304,Mary,Jones,F,1978-02-14,47,kayla54@example.org,001-514-806-6504x42717,Texas,Houston,238,low,very_good,divorced,5,2025-09-02,3,budget
CUST00305,Matthew,Rodriguez,M,1984-01-21,41,probinson@example.org,241.201.1947x072,Arizona,Tempe,876,low,excellent,single,2,2023-04-13,32,budget
CUST00306,Jeanette,Hernandez,F,1969-09-16,56,gandrews@example.net,001-777-766-1830x67198,Georgia,athens,898,lower_middle,good,single,3,2024-03-27,21,premium
CUST00307,Elizabeth,Brown,F,1991-04-20,34,diazmelissa@example.com,674-832-8063,Texas,Austin,144,lower_middle,very_good,married,2,2024-05-24,19,standard
CUST00308,Lydia,Howard,F,1953-01-15,72,imoss@example.org,909.937.6184,Illinois,Aurora,026,low,fair,married,3,2022-11-09,37,budget
CUST00309,Amanda,Brown,F,2000-11-15,25,sullivanjason@example.net,+1-287-582-9310x27079,Texas,Houston,924,upper_middle,fair,married,6,2022-06-24,42,standard
CUST00310,Matthew,Smith,M,1990-04-26,35,conwaylori@example.org,592.891.1179x931,Arizona,Phoenix,447,,very_good,married,3,2024-02-03,22,budget
CUST00311,Robert,Hendrix,M,1993-06-06,32,rnguyen@example.net,+1-325-630-9251,Ohio,Columbus,190,high,good,married,1,2025-04-16,8,premium
CUST00312,Nina,Jackson,F,1972-06-09,53,samuelfrost@example.org,(219)462-0710,Texas,San Antonio,121,lower_middle,very_good,single,5,2023-12-26,24,premium
CUST00313,Michelle,Wheeler,F,1966-07-29,59,ysteele@example.com,001-423-924-8763x290,California,Sacramento,807,lower_middle,fair,married,4,2025-05-14,7,standard
CUST00314,Tiffany,Burton,F,2000-07-09,25,michael08@example.org,918.519.5883,Georgia,Atlanta,367,middle,very_good,single,2,2025-03-29,9,standard
CUST00315,Anthony,Rodriguez,M,1957-06-02,68,kjimenez@example.net,9052436459,Florida,Jacksonville,141,middle,fair,married,1,2023-04-05,32,premium
CUST00316,Patrick,Buckley,M,1959-03-27,66,,537-399-5635,Georgia,AUGUSTA,432,low,poor,married,3,2022-08-24,40,standard
CUST00317,Crystal,Young,F,1975-05-06,50,nicholaswalker@example.com,001-870-762-3972,Pennsylvania,Pittsburgh,183,lower_middle,good,married,6,2024-05-28,19,standard
CUST00318,Jimmy,Lee,M,1971-09-01,54,james20@example.net,001-704-521-7762,Pennsylvania,Allentown,391,low,very_good,single,4,2022-03-01,45,standard
CUST00319,Larry,Clarke,M,1990-09-06,35,belindatran@example.org,268-873-9774,Illinois,Aurora,969,upper_middle,excellent,single,4,2023-11-27,25,budget
CUST00320,Shelia,Wright,F,1976-10-25,49,patriciavargas@example.org,001-806-900-7806,California,San Diego,918,middle,fair,single,5,2022-10-21,38,budget
CUST00321,Samantha,Chavez,F,1963-08-19,62,hansenalexander@example.net,(232)954-3107x42799,Texas,Dallas,612,lower_middle,good,single,1,2025-07-20,5,standard
CUST00322,Raymond,Sawyer,M,1974-11-07,51,kristywood@example.com,001-501-365-8046x498,Texas,dallas,818,middle,poor,married,3,2024-02-10,22,budget
CUST00323,Shirley,Fitzgerald,F,1950-12-30,75,pamela16@example.com,590.355.2818x325,North Carolina,Durham,855,upper_middle,very_good,married,2,2022-11-19,37,standard
CUST00324,Karen,Crosby,F,1986-09-28,39,karenhodges@example.com,(348)964-0155x778,Illinois,Aurora,935,middle,excellent,married,4,2025-03-08,9,standard
CUST00325,Joseph,Bryan,M,1967-02-26,58,zoliver@example.net,001-613-371-1624x112,California,San Diego,918,middle,poor,married,1,2022-11-19,37,high_value
CUST00326,Charles,Hernandez,M,1961-03-01,64,cartertara@example.net,(275)567-0431,Texas,Austin ,686,upper_middle,fair,married,2,2024-06-26,18,budget
CUST00327,Maria,Jenkins,F,1970-08-05,55,todd88@example.com,449.724.2437x540,North Carolina,Greensboro,377,upper_middle,good,married,5,2024-04-28,20,premium
CUST00328,Joy,Jackson,F,1958-03-17,67,ian22@example.org,410.559.2745,New York,New York,742,lower_middle,good,single,5,2023-12-08,24,high_value
CUST00329,Michelle,Wade,F,1970-08-31,55,nathanfernandez@example.org,+1-441-206-7275,Texas,Austin,972,middle,very_good,married,1,2025-10-20,2,standard
CUST00330,Kimberly,Romero,F,1991-04-24,34,thomas49@example.net,(397)651-7028,Ohio,Cincinnati,037,upper_middle,fair,married,4,2022-04-04,44,premium
CUST00331,James,Randall,M,1977-08-12,48,christopher09@example.net,998.334.3018,Arizona,Phoenix,675,low,good,single,1,2022-01-16,47,standard
CUST00332,James,Henry,M,1988-04-23,37,kerrmichael@example.org,001-365-565-0455x478,Illinois, Springfield,959,high,good,single,2,2022-10-09,38,standard
CUST00333,Stacy,Figueroa,F,1975-07-20,50,zroberts@example.net,(862)399-1234x78519,Illinois,Aurora,013,middle,good,divorced,6,2022-09-03,39,standard
CUST00334,Jason,Rocha,M,1975-06-22,50,angelapage@example.org,626.948.7049,North Carolina,Greensboro ,738,upper_middle,fair,divorced,4,2022-12-26,36,budget
CUST00335,Patrick,Walker,M,2001-02-08,24,moorekevin@example.net,+1-771-946-2730x1471,Arizona,Tucson,746,middle,excellent,divorced,4,2024-10-21,14,premium
CUST00336,Jessica,Scott,F,1993-12-10,32,hmccann@example.com,690.742.9025x72520,Texas,San Antonio,554,lower_middle,poor,single,3,2022-03-28,45,budget
CUST00337,Makayla,Friedman,F,1950-07-31,75,kelly18@example.org,001-721-492-8554x45189,California,San Jose,021,lower_middle,excellent,married,1,2022-06-09,42,premium
CUST00338,Breanna,Campbell,F,2000-04-06,25,kjenkins@example.org,328.833.8988,Pennsylvania,Erie,608,upper_middle,excellent,married,4,2025-03-20,9,standard
CUST00339,Sydney,Wilson,F,1956-03-12,69,mendozalarry@example.com,(579)485-2401,Arizona,Mesa,914,lower_middle,good,single,2,2022-08-24,40,budget
CUST00340,Brenda,Perez,F,1955-10-18,70,davidmiller@example.net,001-311-607-6031x08907,California,Sacramento,061,low,poor,single,3,2022-12-18,36,high_value
CUST00341,Andrea,Contreras,F,1998-08-12,27,pattonsamantha@example.org,001-732-750-1249,Georgia,Atlanta,215,high,good,single,2,2024-06-13,18,standard
CUST00342,Scott,Norman,M,1988-12-23,37,williamjones@example.net,001-408-933-4280x13875,New York,Rochester,887,low,very_good,single,3,2025-04-21,8,standard
CUST00343,Tina,White,F,1971-05-31,54,gcoleman@example.org,(715)917-1827x54801,Ohio,Columbus,156,lower_middle,poor,married,1,2024-03-21,21,standard
CUST00344,Janice,Bryant,F,1997-05-12,28,,(346)331-7520x71678,Georgia,Savannah ,192,high,poor,married,1,2023-11-14,25,high_value
CUST00345,James,Neal,M,1954-03-10,71,calvinhester@example.com,696.813.6749,Texas,Houston,471,low,fair,single,3,2024-12-22,12,budget
CUST00346,John,Morrison,M,1974-10-15,51,jdixon@example.com,214-377-3201,Georgia,Augusta,657,low,good,widowed,3,2025-08-14,4,premium
