customer_id,first_name,last_name,gender,date_of_birth,age,email,phone_number,state,city,zip_code_group,income_band,credit_tier,marital_status,household_size,customer_join_date,tenure_months,customer_segment
CUST00174,Lisa,Mills,F,1975-10-27,50.0,perryeddie@example.net,0016118914856,North Carolina,Durham,863,middle,fair,single,5,2024-05-21,19.0,premium
CUST00175,Karla,Lynch,F,1949-10-25,76.0,joshuathomas@example.net,1660965307450544,Georgia,Athens,917,middle,fair,married,1,2023-07-09,29.0,standard
CUST00176,Melinda,Compton,F,1962-10-11,63.0,,4693137367850,Illinois,Springfield,412,lower_middle,very_good,married,1,2022-09-05,39.0,budget
CUST00177,Michael,Powell,M,2000-05-18,25.0,thompsonnancy@example.org,9308705345,Georgia,Atlanta,837,lower_middle,very_good,single,4,2025-01-02,11.0,budget
CUST00178,Thomas,Maldonado,M,1963-09-24,62.0,tracy72@example.com,0018852524140,New York,Buffalo,218,lower_middle,very_good,single,2,2024-09-18,15.0,budget
CUST00179,Sarah,Chan,F,1961-11-06,64.0,deborahbyrd@example.com,166860072290349,Pennsylvania,Allentown,560,upper_middle,very_good,married,3,2022-07-25,41.0,standard
CUST00180,Steven,York,M,1978-07-02,47.0,jeffery48@example.net,39170858994417,Illinois,Springfield,367,lower_middle,good,divorced,1,2024-01-10,23.0,budget
CUST00181,Martin,Hensley,M,1965-01-13,60.0,jacob83@example.org,15657207446660,Illinois,Chicago,957,lower_middle,poor,single,2,2024-12-29,12.0,standard
CUST00182,Micheal,Parks,M,1990-09-14,35.0,qknox@example.com,542782417248251,Illinois,Chicago,297,high,very_good,single,2,2022-04-22,44.0,standard
CUST00183,Natasha,Parker,F,2000-11-23,25.0,nathan94@example.com,3708999173,Florida,Jacksonville,699,middle,fair,married,3,2022-07-30,41.0,standard
CUST00184,Edwin,Brown,M,2005-05-25,20.0,derrickgonzalez@example.com,0017722521752,Pennsylvania,Allentown,11,middle,good,divorced,1,2024-08-19,16.0,premium
CUST00185,Jodi,Clark,F,1999-11-27,26.0,barbaramoore@example.org,2965666760,North Carolina,Durham,962,upper_middle,good,divorced,2,2023-01-13,35.0,premium
CUST00186,Jake,Smith,M,1969-03-11,56.0,andrewsmith@example.net,6354421689,Illinois,Naperville,90,low,fair,married,2,2022-08-22,40.0,standard
CUST00187,Rodney,Evans,M,1967-01-21,58.0,mluna@example.net,262457532603323,Arizona,Tempe,166,low,very_good,widowed,1,2022-06-01,42.0,standard
CUST00188,Jacob,Santos,M,1949-10-22,76.0,qmcdowell@example.net,16099010016761,Florida,Orlando,924,lower_middle,poor,divorced,3,2025-02-26,10.0,budget
CUST00189,Brittany,Neal,F,1990-02-27,35.0,turnerdorothy@example.net,549592618914117,Texas,Dallas,349,lower_middle,good,married,1,2022-08-31,40.0,premium
CUST00190,Sandra,Dudley,F,1971-08-16,54.0,cphillips@example.net,33735300119721,Pennsylvania,Pittsburgh,340,low,fair,divorced,3,2024-12-06,12.0,premium
CUST00191,Maria,Bryant,F,1967-05-30,58.0,steven12@example.org,65536110022557,North Carolina,Greensboro,493,middle,very_good,single,2,2023-09-01,27.0,premium
CUST00192,Robin,White,F,1974-07-16,51.0,rrivers@example.com,0019764212021697,Illinois,Chicago,806,middle,good,single,4,2025-06-02,6.0,budget
CUST00193,James,Howard,M,1949-03-24,76.0,timothyfreeman@example.com,3018450899358,New York,Buffalo,872,low,good,single,2,2023-06-26,30.0,standard
CUST00194,Nicholas,Olson,M,1992-06-06,33.0,jhernandez@example.net,7025877217,Florida,Orlando,438,lower_middle,very_good,single,2,2022-12-22,36.0,standard
CUST00195,Brenda,Schmidt,M,1962-06-03,63.0,ppowell@example.org,8798717751701,Florida,Miami,51,middle,excellent,married,1,2024-04-16,20.0,budget
CUST00196,Kristin,Smith,F,1953-06-14,72.0,pamela83@example.net,1375350375899757,Pennsylvania,Erie,868,lower_middle,good,single,3,2023-08-20,28.0,standard
CUST00197,Daniel,Peterson,M,2003-09-27,22.0,amy51@example.org,3728614933,New York,Albany,287,lower_middle,very_good,single,4,2023-08-03,28.0,budget
CUST00198,Joyce,Harrington,F,1996-01-16,29.0,daniel60@example.net,1991477982708086,Texas,Dallas,911,middle,very_good,married,4,2023-06-26,30.0,budget
CUST00199,Kenneth,Cross,M,1956-01-01,69.0,hughescaroline@example.com,666793465472269,Arizona,Phoenix,938,upper_middle,very_good,single,2,2025-01-20,11.0,standard
CUST00200,Norman,Spencer,M,1962-01-21,63.0,jasonklein@example.net,8226885158799,Florida,Tampa,558,low,excellent,single,2,2022-10-19,38.0,high_value
CUST00201,Robert,Mills,M,1948-12-26,77.0,qthomas@example.org,2427442043,California,San Diego,598,lower_middle,good,divorced,4,2023-09-22,27.0,premium
CUST00202,Ashley,Parrish,F,1997-08-03,28.0,juliahoffman@example.org,540766658004397,North Carolina,Charlotte,994,middle,very_good,married,2,2024-08-17,16.0,budget
CUST00203,Leah,Rodgers,F,1960-08-20,65.0,kellythompson@example.net,6224816064,Arizona,Mesa,215,lower_middle,excellent,divorced,4,2024-10-21,14.0,budget
CUST00204,Lauren,Scott,F,1969-10-05,56.0,jmckinney@example.org,7593094798,North Carolina,Charlotte,932,high,fair,married,1,2025-05-09,7.0,premium
CUST00205,Evan,Robinson,M,1959-10-12,66.0,hartmanerik@example.net,6615533555,Arizona,Mesa,991,upper_middle,good,divorced,5,2025-05-21,7.0,high_value
CUST00206,Lisa,Wells,F,1985-06-19,40.0,wilsonmichael@example.org,179993056164840,California,Los Angeles,643,middle,excellent,married,4,2023-04-14,32.0,standard
CUST00207,Andrew,Villanueva,M,1960-05-13,65.0,willie12@example.net,8013336138,Illinois,Chicago,983,low,good,single,1,2022-12-25,36.0,budget
CUST00208,Melissa,Johnson,F,1996-01-18,29.0,benjamin10@example.org,2818934667665,Ohio,Toledo,887,upper_middle,good,married,2,2023-07-24,29.0,budget
CUST00209,Bryan,Smith,M,1996-04-12,29.0,avilabrenda@example.net,9588144914,Pennsylvania,Erie,522,middle,very_good,single,5,2025-07-24,5.0,standard
CUST00210,Samantha,Johnson,F,1957-11-26,68.0,derekmyers@example.net,82435088210099,Texas,San Antonio,404,middle,fair,single,1,2023-12-14,24.0,premium
CUST00211,Christine,Figueroa,F,1996-08-31,29.0,jason82@example.org,9393431290,Georgia,Augusta,385,upper_middle,good,divorced,6,2025-10-04,2.0,premium
CUST00212,Michael,King,M,1960-09-12,65.0,wlynn@example.org,1431749135775949,Florida,Tampa,419,lower_middle,very_good,single,3,2024-04-23,20.0,standard
CUST00213,Tina,Jackson,F,1968-07-30,57.0,kristenjoseph@example.net,345625777547812,Illinois,Naperville,188,upper_middle,excellent,married,2,2025-01-31,11.0,standard
CUST00214,Steven,Gonzalez,M,1997-03-08,28.0,lunapatricia@example.net,140979693084887,North Carolina,Charlotte,519,upper_middle,fair,single,2,2023-10-07,26.0,standard
CUST00215,Courtney,Barton,F,1997-02-28,28.0,dennis88@example.org,45890392827229,Georgia,Atlanta,475,,fair,single,6,2024-04-07,20.0,budget
CUST00216,Andrew,Juarez,M,1963-01-14,62.0,bakerjim@example.net,3856677005,Ohio,Toledo,977,middle,good,married,5,2024-04-26,20.0,budget
CUST00217,Dennis,Stephens,M,1959-02-05,66.0,xvaldez@example.net,121844638655779,New York,Albany,581,upper_middle,poor,single,5,2025-06-29,6.0,premium
CUST00218,Carol,Jones,F,1991-01-20,34.0,jason22@example.com,18132651777392,North Carolina,Charlotte,324,middle,very_good,single,1,2023-02-21,34.0,high_value
CUST00219,Amanda,Berry,F,1958-03-25,67.0,crystalwilliams@example.net,2026428699,Ohio,Cleveland,117,high,very_good,married,1,2023-08-13,28.0,standard
CUST00220,Claire,Obrien,F,1979-05-07,46.0,ajackson@example.net,3925984257,North Carolina,Charlotte,500,lower_middle,fair,single,2,2022-03-01,45.0,premium
CUST00221,James,Rodriguez,M,1961-01-13,64.0,mserrano@example.org,9794908811,Florida,Tampa,795,low,excellent,divorced,6,2025-02-02,10.0,high_value
CUST00222,Joshua,Smith,M,1999-12-30,26.0,xboyd@example.org,0016869376599162,Ohio,Toledo,309,lower_middle,good,married,1,2022-07-10,41.0,standard
CUST00223,Thomas,Miller,M,1987-12-24,38.0,ascott@example.net,00140988180635651,Texas,San Antonio,859,upper_middle,fair,single,3,2022-08-29,40.0,standard
CUST00224,Kevin,Green,M,1983-09-30,42.0,ncunningham@example.com,1763868872588744,North Carolina,Durham,969,middle,poor,divorced,1,2024-11-08,13.0,standard
CUST00225,Brenda,Shields,F,1955-05-15,70.0,seanlyons@example.org,8382658902,Arizona,Tempe,124,upper_middle,excellent,divorced,3,2024-08-25,16.0,premium
CUST00226,Rodney,Ruiz,M,1988-02-11,37.0,qdavis@example.org,9199066984902,North Carolina,Raleigh,19,middle,poor,single,2,2024-02-25,22.0,standard
CUST00227,Dakota,Sandoval,M,2001-12-21,24.0,james98@example.net,0017398205302146,Pennsylvania,Pittsburgh,536,upper_middle,good,single,3,2022-05-23,43.0,budget
CUST00228,Laurie,Holmes,F,1997-05-31,28.0,calhounandrea@example.net,8952543937,Arizona,Mesa,347,low,very_good,married,3,2024-11-05,13.0,standard
CUST00229,Carrie,Hunter,F,1985-04-12,40.0,gordonmatthew@example.org,248994769735779,California,Sacramento,157,upper_middle,good,married,2,2023-09-04,27.0,standard
CUST00230,Deanna,Reyes,F,2000-12-07,25.0,ericahall@example.com,958780434165182,Florida,Jacksonville,468,upper_middle,very_good,married,5,2025-01-08,11.0,premium
CUST00231,Colleen,Berry,F,1959-09-15,66.0,victorgonzalez@example.net,3433333952,Georgia,Augusta,107,upper_middle,very_good,married,3,2025-02-04,10.0,standard
CUST00232,Megan,Alvarado,F,1989-01-13,36.0,duranamber@example.org,45925794728463,North Carolina,Durham,694,upper_middle,fair,divorced,1,2023-01-22,35.0,premium
CUST00233,Robert,Mendoza,M,1984-01-24,41.0,shawphillip@example.net,001727618750036915,Pennsylvania,Erie,250,upper_middle,fair,single,1,2023-04-24,32.0,premium
CUST00234,Kimberly,Young,F,1979-05-05,46.0,michael76@example.org,855864729293143,California,Sacramento,261,upper_middle,very_good,married,2,2024-08-26,16.0,budget
CUST00235,Brianna,Haley,F,1957-06-11,68.0,lshaffer@example.com,42828574489061,Arizona,Tucson,287,middle,excellent,married,3,2024-10-11,14.0,standard
CUST00236,Robert,Woods,M,1990-02-16,35.0,colematthew@example.com,4886450615939,Florida,Tampa,470,middle,very_good,single,3,2022-07-25,41.0,premium
CUST00237,Erika,Dixon,F,1999-12-27,26.0,ypreston@example.net,57272569961125,Texas,San Antonio,420,high,good,married,1,2022-02-01,46.0,high_value
CUST00238,Matthew,Page,M,1988-06-17,37.0,cnelson@example.com,00149887622023413,Arizona,Tucson,140,high,very_good,single,4,2022-06-03,42.0,standard
CUST00239,Anna,Zuniga,F,1979-06-20,46.0,,6499216433,Illinois,Aurora,826,low,good,single,1,2025-06-30,6.0,standard
CUST00240,Beth,Rose,F,1958-11-16,67.0,johnsonmichael@example.com,87864872829979,Texas,Austin,460,upper_middle,excellent,divorced,1,2025-10-13,2.0,premium
CUST00241,Karen,Perez,F,1953-05-11,72.0,aparker@example.com,2409082547,Georgia,Athens,995,upper_middle,poor,single,2,2025-01-13,11.0,standard
CUST00242,John,Smith,M,1976-07-22,49.0,carla08@example.com,5686663266,Pennsylvania,Philadelphia,108,upper_middle,very_good,married,6,2023-04-26,32.0,standard
CUST00243,Jennifer,Allen,F,1999-04-17,26.0,justin84@example.com,6129241797,New York,New York,251,middle,good,single,3,2024-06-07,18.0,premium
CUST00244,Frank,Hernandez,M,1983-09-02,42.0,lopezcurtis@example.com,7708312073,Texas,San Antonio,413,lower_middle,poor,married,2,2022-12-07,36.0,standard
CUST00245,Rachel,Jimenez,F,1972-07-16,53.0,cterry@example.com,5206461872,California,Los Angeles,505,high,fair,married,2,2023-10-27,26.0,high_value
CUST00246,Ronald,Martinez,M,1999-07-16,26.0,paulproctor@example.org,00130367183764520,Illinois,Aurora,635,middle,good,single,2,2024-02-07,22.0,high_value
CUST00247,Margaret,Gonzalez,F,2007-08-30,18.0,boyerjeff@example.org,5652024916,Florida,Orlando,60,high,fair,single,3,2024-12-23,12.0,budget
CUST00248,Lauren,Vazquez,F,1994-02-10,31.0,nathandavis@example.org,71975005281273,Pennsylvania,Pittsburgh,580,lower_middle,excellent,married,1,2022-12-15,36.0,high_value
CUST00249,Nicholas,Smith,M,1972-12-21,53.0,jennifer40@example.com,0019786487392855,Texas,San Antonio,789,upper_middle,very_good,married,4,2025-06-23,6.0,premium
CUST00250,Thomas,Spencer,M,1951-12-14,74.0,shannonweiss@example.net,3708862095935,North Carolina,Raleigh,253,middle,fair,single,3,2023-04-21,32.0,high_value
CUST00251,Kelly,Jimenez,F,1984-10-16,41.0,chloemorris@example.net,211881022031731,Illinois,Naperville,867,upper_middle,good,single,3,2023-06-07,30.0,budget
CUST00252,John,Hanson,M,1987-06-09,38.0,brandon39@example.net,8037717058,North Carolina,Durham,933,middle,fair,married,3,2025-10-19,2.0,budget
CUST00253,Anthony,Jensen,M,1983-04-07,42.0,navarromary@example.org,5814138633,Texas,San Antonio,736,lower_middle,very_good,single,1,2023-12-09,24.0,standard
CUST00254,Nicole,Perry,F,1954-06-12,71.0,emily61@example.org,7867852897,Arizona,Mesa,726,low,good,married,2,2024-07-24,17.0,standard
CUST00255,Wendy,Nguyen,F,1972-07-24,53.0,bduran@example.net,293698368457760,New York,Rochester,785,upper_middle,excellent,married,2,2024-09-16,15.0,budget
CUST00256,Alan,Taylor,M,2007-11-08,18.0,adam33@example.com,2489889921,New York,Rochester,471,low,fair,widowed,2,2025-03-17,9.0,budget
CUST00257,Brittney,Baker,F,2007-10-21,18.0,jesseshepherd@example.org,0013696315727,Pennsylvania,Allentown,53,middle,very_good,married,2,2023-08-28,28.0,budget
CUST00258,Nicholas,Johnston,M,1952-08-09,73.0,weeksmatthew@example.com,713590604805892,Arizona,Mesa,205,middle,poor,single,1,2022-01-17,47.0,budget
CUST00259,Anthony,Dennis,M,1974-01-01,51.0,kmullins@example.net,9362462251,Pennsylvania,Erie,723,middle,fair,married,4,2023-08-10,28.0,standard
CUST00260,James,Miller,M,1981-05-31,44.0,iayala@example.org,68387693898331,Pennsylvania,Allentown,428,,fair,single,4,2023-03-25,33.0,standard
CUST00261,Michael,Johnston,M,1954-12-03,71.0,whenderson@example.org,559704259792703,Pennsylvania,Allentown,209,low,excellent,single,4,2025-10-20,2.0,standard
CUST00262,Peter,Farrell,M,1954-11-30,71.0,sanchezchristine@example.org,60591477053833,Texas,Houston,821,upper_middle,very_good,married,4,2023-09-25,27.0,standard
CUST00263,Monica,Thomas,F,1994-10-25,31.0,bennettrebecca@example.net,9422043940,California,Sacramento,92,low,excellent,married,2,2022-09-27,39.0,premium
CUST00264,James,Nelson,M,2005-04-01,20.0,michelle04@example.net,93628157981238,Illinois,Aurora,57,middle,good,married,1,2024-04-30,20.0,budget
CUST00265,David,Moreno,M,1969-12-18,56.0,klong@example.org,6555438404608,New York,Buffalo,203,lower_middle,fair,divorced,6,2025-01-09,11.0,budget
CUST00266,Gloria,Long,F,1956-08-09,69.0,blairabigail@example.net,14365392649578,Ohio,Cincinnati,860,,fair,married,2,2022-12-03,36.0,standard
CUST00267,Brenda,Weaver,F,2001-09-17,24.0,michelleparker@example.net,226729251881252,North Carolina,Durham,547,middle,very_good,single,6,2023-11-25,25.0,high_value
CUST00268,Tyrone,Turner,M,1998-01-02,27.0,edwin31@example.org,5095949993,North Carolina,Charlotte,905,,fair,married,1,2022-10-16,38.0,budget
CUST00269,Alexander,Miller,M,2000-05-01,25.0,manderson@example.com,0012526677223306,Arizona,Mesa,546,lower_middle,good,divorced,4,2022-07-04,41.0,premium
CUST00270,Courtney,Powers,F,1961-01-25,64.0,carlho@example.com,12753736609656,California,Sacramento,596,middle,good,single,1,2025-01-03,11.0,high_value
CUST00271,Jesus,Rich,M,2006-12-31,19.0,aprilfoster@example.net,6866803476,North Carolina,Durham,609,upper_middle,good,married,2,2025-10-09,2.0,premium
CUST00272,Carol,Phillips,F,1950-12-23,75.0,stevenlucas@example.org,00198152982665702,Pennsylvania,Erie,600,upper_middle,excellent,single,3,2025-07-31,5.0,standard
CUST00273,Ann,Nguyen,F,1991-05-27,34.0,jennifermartinez@example.org,0012754186892686,Texas,Dallas,444,high,fair,married,4,2024-08-23,16.0,standard
CUST00274,Keith,Keller,M,1957-06-24,68.0,mistywhite@example.net,5642474212,Pennsylvania,Allentown,821,low,very_good,divorced,1,2025-06-03,6.0,budget
CUST00275,Preston,Smith,M,1981-02-16,44.0,,63359776719903,Texas,San Antonio,69,high,fair,divorced,2,2023-09-11,27.0,standard
CUST00276,Cathy,Brown,F,1971-01-06,54.0,thomasantonio@example.net,14459101622499,Texas,Dallas,987,upper_middle,good,married,3,2022-04-03,44.0,standard
CUST00277,Kent,Huynh,M,1953-08-08,72.0,marcus61@example.com,8145721458,Illinois,Naperville,917,lower_middle,good,divorced,3,2022-08-26,40.0,standard
CUST00278,Daniel,Brown,M,1986-02-23,39.0,webbhaley@example.net,96995489952997,New York,Buffalo,240,lower_middle,very_good,single,2,2024-03-06,21.0,high_value
CUST00279,Sophia,Hall,F,1967-01-13,58.0,aaronjohnson@example.net,5392660558,Georgia,Athens,844,lower_middle,poor,single,2,2025-04-17,8.0,standard
CUST00280,Curtis,Campbell,M,2001-01-14,24.0,parkerwilliam@example.com,001901255699023557,Arizona,Phoenix,851,upper_middle,good,single,4,2024-09-29,15.0,standard
CUST00281,Brandy,Moore,F,1978-08-11,47.0,steven60@example.net,29578803955124,Illinois,Chicago,496,lower_middle,fair,single,3,2024-01-29,23.0,premium
CUST00282,Mark,Kirby,M,1986-02-13,39.0,hlopez@example.com,0016504461735743,North Carolina,Greensboro,152,middle,very_good,married,5,2023-04-29,32.0,standard
CUST00283,Jacqueline,Johnson,F,1961-01-07,64.0,wallaceangel@example.com,923857845218230,Texas,Austin,940,lower_middle,fair,single,3,2025-01-20,11.0,budget
CUST00284,Sharon,Wilson,F,1968-06-05,57.0,mcdanielbrooke@example.org,670718409435334,California,San Jose,583,high,poor,single,5,2023-07-20,29.0,standard
CUST00285,Carla,Gibson,M,1957-12-25,68.0,,5384585424,Texas,San Antonio,98,lower_middle,good,single,6,2022-07-07,41.0,budget
CUST00286,Eric,Mcclain,M,1984-01-20,41.0,bwilliams@example.com,1601760166299795,Pennsylvania,Philadelphia,264,high,poor,divorced,5,2022-04-14,44.0,standard
CUST00287,Michelle,Lambert,F,1983-07-27,42.0,beltrankatelyn@example.com,0015215717477,New York,Buffalo,193,middle,good,married,1,2025-03-02,9.0,standard
CUST00288,Scott,Jensen,M,1971-12-31,54.0,qwhite@example.com,477301715772459,Texas,Dallas,536,low,good,married,3,2025-04-15,8.0,budget
CUST00289,Robert,Robles,M,1969-06-10,56.0,sparksamanda@example.com,0013637938276,New York,Albany,277,high,poor,married,5,2022-10-30,38.0,standard
CUST00290,Robert,Garza,M,2000-08-21,25.0,vbradley@example.net,0013329197199758,Illinois,Springfield,235,lower_middle,very_good,married,3,2022-09-24,39.0,high_value
CUST00291,Elizabeth,Sullivan,F,1987-12-23,38.0,jenningscandace@example.com,970513290227846,Florida,Miami,274,middle,very_good,divorced,1,2025-09-15,3.0,standard
CUST00292,Michael,Stewart,M,1986-01-27,39.0,samantha65@example.org,0012092862405,Florida,Miami,926,high,very_good,married,3,2024-01-04,23.0,budget
CUST00293,Justin,Irwin,M,1954-09-24,71.0,michelle36@example.net,0014659666683,Pennsylvania,Allentown,187,middle,very_good,single,6,2022-02-02,46.0,standard
CUST00294,Cole,Cruz,M,1971-10-14,54.0,qmoore@example.org,4018027621,Illinois,Chicago,602,low,excellent,single,4,2022-09-17,39.0,premium
CUST00295,Stephanie,Dominguez,F,1976-03-26,49.0,shawncoleman@example.com,75322690973846,Ohio,Columbus,54,middle,very_good,divorced,2,2022-05-11,43.0,standard
CUST00296,Laura,Bush,F,1954-12-19,71.0,fnixon@example.org,00168427818913718,North Carolina,Durham,455,middle,very_good,married,2,2024-11-17,13.0,premium
CUST00297,Joseph,Smith,M,1978-03-01,47.0,vberry@example.com,4442209494079,North Carolina,Raleigh,865,upper_middle,fair,married,2,2025-06-13,6.0,budget
CUST00298,William,Lamb,M,1989-10-01,36.0,mitchellchristopher@example.net,3444294440,Ohio,Cincinnati,780,lower_middle,good,married,2,2024-07-27,17.0,standard
CUST00299,Patrick,Hopkins,M,1972-06-05,53.0,josehaynes@example.com,8808512927,California,San Jose,316,lower_middle,good,single,3,2024-04-02,20.0,budget
CUST00300,Mary,Barber,F,1958-08-25,67.0,beckywilkinson@example.org,184190276747836,Texas,San Antonio,349,middle,very_good,married,5,2024-06-27,18.0,standard
CUST00301,Charles,Berg,M,1948-01-27,77.0,sara76@example.net,880918569454414,Texas,Austin,890,middle,good,single,2,2025-05-30,7.0,standard
CUST00302,Paul,Navarro,M,1987-04-30,38.0,aprilbyrd@example.org,680501061817534,Texas,Dallas,49,middle,good,married,4,2023-07-18,29.0,standard
CUST00303,Allison,Davis,F,1987-09-12,38.0,stephanielittle@example.net,6196269212,Arizona,Mesa,617,upper_middle,very_good,divorced,1,2024-07-18,17.0,budget
CUST00304,Mary,Jones,F,1978-02-14,47.0,kayla54@example.org,001514806650442717,Texas,Houston,238,low,very_good,divorced,5,2025-09-02,3.0,budget
CUST00305,Matthew,Rodriguez,M,1984-01-21,41.0,probinson@example.org,2412011947072,Arizona,Tempe,876,low,excellent,single,2,2023-04-13,32.0,budget
CUST00306,Jeanette,Hernandez,F,1969-09-16,56.0,gandrews@example.net,001777766183067198,Georgia,Athens,898,lower_middle,good,single,3,2024-03-27,21.0,premium
CUST00307,Elizabeth,Brown,F,1991-04-20,34.0,diazmelissa@example.com,6748328063,Texas,Austin,144,lower_middle,very_good,married,2,2024-05-24,19.0,standard
CUST00308,Lydia,Howard,F,1953-01-15,72.0,imoss@example.org,9099376184,Illinois,Aurora,26,low,fair,married,3,2022-11-09,37.0,budget
CUST00309,Amanda,Brown,F,2000-11-15,25.0,sullivanjason@example.net,1287582931027079,Texas,Houston,924,upper_middle,fair,married,6,2022-06-24,42.0,standard
CUST00310,Matthew,Smith,M,1990-04-26,35.0,conwaylori@example.org,5928911179931,Arizona,Phoenix,447,,very_good,married,3,2024-02-03,22.0,budget
CUST00311,Robert,Hendrix,M,1993-06-06,32.0,rnguyen@example.net,3256309251,Ohio,Columbus,190,high,good,married,1,2025-04-16,8.0,premium
CUST00312,Nina,Jackson,F,1972-06-09,53.0,samuelfrost@example.org,2194620710,Texas,San Antonio,121,lower_middle,very_good,single,5,2023-12-26,24.0,premium
CUST00313,Michelle,Wheeler,F,1966-07-29,59.0,ysteele@example.com,0014239248763290,California,Sacramento,807,lower_middle,fair,married,4,2025-05-14,7.0,standard
CUST00314,Tiffany,Burton,F,2000-07-09,25.0,michael08@example.org,9185195883,Georgia,Atlanta,367,middle,very_good,single,2,2025-03-29,9.0,standard
CUST00315,Anthony,Rodriguez,M,1957-06-02,68.0,kjimenez@example.net,9052436459,Florida,Jacksonville,141,middle,fair,married,1,2023-04-05,32.0,premium
CUST00316,Patrick,Buckley,M,1959-03-27,66.0,,5373995635,Georgia,Augusta,432,low,poor,married,3,2022-08-24,40.0,standard
CUST00317,Crystal,Young,F,1975-05-06,50.0,nicholaswalker@example.com,0018707623972,Pennsylvania,Pittsburgh,183,lower_middle,good,married,6,2024-05-28,19.0,standard
CUST00318,Jimmy,Lee,M,1971-09-01,54.0,james20@example.net,0017045217762,Pennsylvania,Allentown,391,low,very_good,single,4,2022-03-01,45.0,standard
CUST00319,Larry,Clarke,M,1990-09-06,35.0,belindatran@example.org,2688739774,Illinois,Aurora,969,upper_middle,excellent,single,4,2023-11-27,25.0,budget
CUST00320,Shelia,Wright,F,1976-10-25,49.0,patriciavargas@example.org,0018069007806,California,San Diego,918,middle,fair,single,5,2022-10-21,38.0,budget
CUST00321,Samantha,Chavez,F,1963-08-19,62.0,hansenalexander@example.net,232954310742799,Texas,Dallas,612,lower_middle,good,single,1,2025-07-20,5.0,standard
CUST00322,Raymond,Sawyer,M,1974-11-07,51.0,kristywood@example.com,0015013658046498,Texas,Dallas,818,middle,poor,married,3,2024-02-10,22.0,budget
CUST00323,Shirley,Fitzgerald,F,1950-12-30,75.0,pamela16@example.com,5903552818325,North Carolina,Durham,855,upper_middle,very_good,married,2,2022-11-19,37.0,standard
CUST00324,Karen,Crosby,F,1986-09-28,39.0,karenhodges@example.com,3489640155778,Illinois,Aurora,935,middle,excellent,married,4,2025-03-08,9.0,standard
CUST00325,Joseph,Bryan,M,1967-02-26,58.0,zoliver@example.net,0016133711624112,California,San Diego,918,middle,poor,married,1,2022-11-19,37.0,high_value
CUST00326,Charles,Hernandez,M,1961-03-01,64.0,cartertara@example.net,2755670431,Texas,Austin,686,upper_middle,fair,married,2,2024-06-26,18.0,budget
CUST00327,Maria,Jenkins,F,1970-08-05,55.0,todd88@example.com,4497242437540,North Carolina,Greensboro,377,upper_middle,good,married,5,2024-04-28,20.0,premium
CUST00328,Joy,Jackson,F,1958-03-17,67.0,ian22@example.org,4105592745,New York,New York,742,lower_middle,good,single,5,2023-12-08,24.0,high_value
CUST00329,Michelle,Wade,F,1970-08-31,55.0,nathanfernandez@example.org,4412067275,Texas,Austin,972,middle,very_good,married,1,2025-10-20,2.0,standard
CUST00330,Kimberly,Romero,F,1991-04-24,34.0,thomas49@example.net,3976517028,Ohio,Cincinnati,37,upper_middle,fair,married,4,2022-04-04,44.0,premium
CUST00331,James,Randall,M,1977-08-12,48.0,christopher09@example.net,9983343018,Arizona,Phoenix,675,low,good,single,1,2022-01-16,47.0,standard
CUST00332,James,Henry,M,1988-04-23,37.0,kerrmichael@example.org,0013655650455478,Illinois,Springfield,959,high,good,single,2,2022-10-09,38.0,standard
CUST00333,Stacy,Figueroa,F,1975-07-20,50.0,zroberts@example.net,862399123478519,Illinois,Aurora,13,middle,good,divorced,6,2022-09-03,39.0,standard
CUST00334,Jason,Rocha,M,1975-06-22,50.0,angelapage@example.org,6269487049,North Carolina,Greensboro,738,upper_middle,fair,divorced,4,2022-12-26,36.0,budget
CUST00335,Patrick,Walker,M,2001-02-08,24.0,moorekevin@example.net,177194627301471,Arizona,Tucson,746,middle,excellent,divorced,4,2024-10-21,14.0,premium
CUST00336,Jessica,Scott,F,1993-12-10,32.0,hmccann@example.com,690742902572520,Texas,San Antonio,554,lower_middle,poor,single,3,2022-03-28,45.0,budget
CUST00337,Makayla,Friedman,F,1950-07-31,75.0,kelly18@example.org,001721492855445189,California,San Jose,21,lower_middle,excellent,married,1,2022-06-09,42.0,premium
CUST00338,Breanna,Campbell,F,2000-04-06,25.0,kjenkins@example.org,3288338988,Pennsylvania,Erie,608,upper_middle,excellent,married,4,2025-03-20,9.0,standard
CUST00339,Sydney,Wilson,F,1956-03-12,69.0,mendozalarry@example.com,5794852401,Arizona,Mesa,914,lower_middle,good,single,2,2022-08-24,40.0,budget
CUST00340,Brenda,Perez,F,1955-10-18,70.0,davidmiller@example.net,001311607603108907,California,Sacramento,61,low,poor,single,3,2022-12-18,36.0,high_value
CUST00341,Andrea,Contreras,F,1998-08-12,27.0,pattonsamantha@example.org,0017327501249,Georgia,Atlanta,215,high,good,single,2,2024-06-13,18.0,standard
CUST00342,Scott,Norman,M,1988-12-23,37.0,williamjones@example.net,001408933428013875,New York,Rochester,887,low,very_good,single,3,2025-04-21,8.0,standard
CUST00343,Tina,White,F,1971-05-31,54.0,gcoleman@example.org,715917182754801,Ohio,Columbus,156,lower_middle,poor,married,1,2024-03-21,21.0,standard
CUST00344,Janice,Bryant,F,1997-05-12,28.0,,346331752071678,Georgia,Savannah,192,high,poor,married,1,2023-11-14,25.0,high_value
